Departure,Arrival,Departure Date,Route_ID
La Roda de Albacete,Albacete-Los Llanos,1801812025-05-11,6040065000VRE
La Roda de Albacete,Almansa,1801812025-05-11,6040065000VRE
La Roda de Albacete,La Encina,1801812025-05-11,6040065000VRE
La Roda de Albacete,Xativa,1801812025-05-11,6040065000VRE
La Roda de Albacete,Valencia-Estacio del Nord,1801812025-05-11,6040065000VRE
La Roda de Albacete,Minaya,1802712025-05-11,6500060400VRE
La Roda de Albacete,Villarrobledo,1802712025-05-11,6500060400VRE
La Roda de Albacete,Socuellamos,1802712025-05-11,6500060400VRE
La Roda de Albacete,Campo de Criptana,1802712025-05-11,6500060400VRE
La Roda de Albacete,Alcazar de San Juan,1802712025-05-11,6500060400VRE
La Roda de Albacete,Manzanares,1802722025-05-11,6500037200VRE
La Roda de Albacete,Daimiel,1802722025-05-11,6500037200VRE
La Roda de Albacete,Almagro,1802722025-05-11,6500037200VRE
La Roda de Albacete,Ciudad Real,1802722025-05-11,6500037200VRE
La Roda de Albacete,Quero,1804112025-05-11,6060017000VRX
La Roda de Albacete,Villacanyas,1804112025-05-11,6060017000VRX
La Roda de Albacete,Villasequilla,1804112025-05-11,6060017000VRX
La Roda de Albacete,Castillejo-Anyover,1804112025-05-11,6060017000VRX
La Roda de Albacete,Aranjuez,1804112025-05-11,6060017000VRX
La Roda de Albacete,Madrid - Atocha Cercanias,1804112025-05-11,6060017000VRX
La Roda de Albacete,Madrid-Chamartin,1804112025-05-11,6060017000VRX
La Roda de Albacete,El Romeral,1804312025-05-11,6060017000VRX
La Roda de Albacete,Tembleque,1804312025-05-11,6060017000VRX
La Roda de Albacete,Villena,1808112025-05-11,3720060911VRX
La Roda de Albacete,Elda-Petrer,1808112025-05-11,3720060911VRX
La Roda de Albacete,Universidad de Alicante,1808112025-05-11,3720060911VRX
La Roda de Albacete,Alicante/alacant,1808112025-05-11,3720060911VRX
La Roda de Albacete,Sant Vicent Centre,1808132025-05-11,3720060911VRX
La Roda de Albacete,Caudete,1818112025-05-11,3720060911VRX
La Selva del Camp,Alcover,1504112025-05-11,7940078400VRE
La Selva del Camp,La Plana-Picamoixons,1504112025-05-11,7940078400VRE
La Selva del Camp,La Riba,1504112025-05-11,7940078400VRE
La Selva del Camp,Vilaverd,1504112025-05-11,7940078400VRE
La Selva del Camp,Montblanc,1504112025-05-11,7940078400VRE
La Selva del Camp,Lespluga de Francoli,1504112025-05-11,7940078400VRE
La Selva del Camp,Vimbodi I Poblet,1504112025-05-11,7940078400VRE
La Selva del Camp,Vinaixa,1504112025-05-11,7940078400VRE
La Selva del Camp,La Floresta,1504112025-05-11,7940078400VRE
La Selva del Camp,Les Borges Blanques,1504112025-05-11,7940078400VRE
La Selva del Camp,Juneda,1504112025-05-11,7940078400VRE
La Selva del Camp,Puigverd de Lleida-Artesa de Lleida,1504112025-05-11,7940078400VRE
La Selva del Camp,Lleida,1504112025-05-11,7940078400VRE
La Selva del Camp,Reus,1504212025-05-11,7840079400VRE
La Selva del Camp,Vila-Seca,1504212025-05-11,7840079400VRE
La Selva del Camp,Tarragona,1504212025-05-11,7840079400VRE
La Selva del Camp,Altafulla-Tamarit,1504212025-05-11,7840079400VRE
La Selva del Camp,Torredembarra,1504212025-05-11,7840079400VRE
La Selva del Camp,Sant Vicenc de Calders,1504212025-05-11,7840079400VRE
La Selva del Camp,Barcelona-Sants,1504212025-05-11,7840079400VRE
La Selva del Camp,Barcelona-Passeig de Gracia,1504212025-05-11,7840079400VRE
La Selva del Camp,Barcelona-Estació de França,1504212025-05-11,7840079400VRE
La Zaida-Sastago,La Puebla de Hijar,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Samper,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Caspe,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Fabara,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Nonaspe,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Faio-La Pobla de Massaluca (fayon),1501612025-05-11,0404079400VRE
La Zaida-Sastago,Riba-Roja Debre,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Flix,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Asco,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Mora La Nova,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Capcanes,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Marca-Falset,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Les Borges del Camp,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Reus,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Vila-Seca,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Tarragona,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Altafulla-Tamarit,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Torredembarra,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Vilanova I La Geltru,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Barcelona-Sants,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Barcelona-Passeig de Gracia,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Barcelona-Estació de França,1501612025-05-11,0404079400VRE
La Zaida-Sastago,Sant Vicenc de Calders,1501622025-05-11,0404071600VRE
La Zaida-Sastago,Val de Pilas,1530812025-05-11,0404071300VRR
La Zaida-Sastago,Quinto,1530912025-05-11,7130004040VRR
La Zaida-Sastago,Fuentes de Ebro,1530912025-05-11,7130004040VRR
La Zaida-Sastago,Zaragoza Miraflores,1530912025-05-11,7130004040VRR
La Zaida-Sastago,Zaragoza Goya,1530912025-05-11,7130004040VRR
La Zaida-Sastago,Zaragoza Portillo,1530912025-05-11,7130004040VRR
La Zaida-Sastago,Zaragoza-Delicias,1530912025-05-11,7130004040VRR
Laldea-Amposta-Tortosa,Camp Tarragona,0046012025-05-11,6500071801GL026
Laldea-Amposta-Tortosa,Barcelona-Sants,0046012025-05-11,6500071801GL026
Laldea-Amposta-Tortosa,Vinaros,0046312025-05-11,7180165000GL026
Laldea-Amposta-Tortosa,Benicarlo-Penyiscola,0046312025-05-11,7180165000GL026
Laldea-Amposta-Tortosa,Castello,0046312025-05-11,7180165000GL026
Laldea-Amposta-Tortosa,Valencia-Estacio del Nord,0046312025-05-11,7180165000GL026
Laldea-Amposta-Tortosa,CAMBRILS,0069412025-05-12,5140571801GL023
Laldea-Amposta-Tortosa,Xativa,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Albacete-Los Llanos,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Villarrobledo,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Socuellamos,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Alcazar de San Juan,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Manzanares,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Valdepenyas,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Vilches,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Linares-Baeza,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Espeluy,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Andujar,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Cordoba,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Sevilla-Santa Justa,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Jerez de La Frontera,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Puerto de Santa Maria,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,San Fernando-Bahia Sur,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Cadiz,0069712025-05-12,7180151405GL023
Laldea-Amposta-Tortosa,Orpesa,0113112025-05-11,7180165000GL026
Laldea-Amposta-Tortosa,Sagunt/sagunto,0113112025-05-11,7180165000GL026
Laldea-Amposta-Tortosa,Benicassim,0137112025-05-11,7180160911GL026
Laldea-Amposta-Tortosa,Villena,0137112025-05-11,7180160911GL026
Laldea-Amposta-Tortosa,Elda-Petrer,0137112025-05-11,7180160911GL026
Laldea-Amposta-Tortosa,Alicante/alacant,0137112025-05-11,7180160911GL026
Laldea-Amposta-Tortosa,Ulldecona -Alcanar-La Senia,1401412025-05-12,6540065000VRE
Laldea-Amposta-Tortosa,Alcala de Xivert,1401412025-05-12,6540065000VRE
Laldea-Amposta-Tortosa,Torreblanca,1401412025-05-12,6540065000VRE
Laldea-Amposta-Tortosa,Vila-Real,1401412025-05-12,6540065000VRE
Laldea-Amposta-Tortosa,Valencia-Cabanyal,1401412025-05-12,6540065000VRE
Laldea-Amposta-Tortosa,Tortosa,1401612025-05-12,6500065400VRE
Laldea-Amposta-Tortosa,Nules-La Vilavella,1430412025-05-12,6540065000VRR
Laldea-Amposta-Tortosa,Valencia F.s.l-Hospital La Fe,1430412025-05-12,6540065000VRR
Laldea-Amposta-Tortosa,Pucol,1430412025-05-24,6540065000VRR
Laldea-Amposta-Tortosa,Camarles-Deltebre,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Lampolla-El Perello-Deltebre,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Lametlla de Mar,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,L'HOSPITALET DE L'INFANT,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Vila-Seca,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Tarragona,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Altafulla-Tamarit,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Torredembarra,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Sant Vicenc de Calders,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Vilanova I La Geltru,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Barcelona-Passeig de Gracia,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Barcelona-Estació de França,1805412025-05-11,6540079400VRE
Laldea-Amposta-Tortosa,Camp-Redo,1805712025-05-11,7940065400VRE
Lalin,Santiago de Compostela,1296012025-05-11,2210031400VRR
Lalin,O Irixo,1296712025-05-11,3140022100VRR
Lalin,O Carballinyo,1296712025-05-11,3140022100VRR
Lalin,A Friela-Maside,1296712025-05-11,3140022100VRR
Lalin,Ourense,1296712025-05-11,3140022100VRR
Lametlla de Mar,Lampolla-El Perello-Deltebre,1805112025-05-11,7940065400VRE
Lametlla de Mar,Laldea-Amposta-Tortosa,1805112025-05-11,7940065400VRE
Lametlla de Mar,Tortosa,1805112025-05-11,7940065400VRE
Lametlla de Mar,L'HOSPITALET DE L'INFANT,1805412025-05-11,6540079400VRE
Lametlla de Mar,CAMBRILS,1805412025-05-11,6540079400VRE
Lametlla de Mar,Vila-Seca,1805412025-05-11,6540079400VRE
Lametlla de Mar,Tarragona,1805412025-05-11,6540079400VRE
Lametlla de Mar,Altafulla-Tamarit,1805412025-05-11,6540079400VRE
Lametlla de Mar,Torredembarra,1805412025-05-11,6540079400VRE
Lametlla de Mar,Sant Vicenc de Calders,1805412025-05-11,6540079400VRE
Lametlla de Mar,Vilanova I La Geltru,1805412025-05-11,6540079400VRE
Lametlla de Mar,Barcelona-Sants,1805412025-05-11,6540079400VRE
Lametlla de Mar,Barcelona-Passeig de Gracia,1805412025-05-11,6540079400VRE
Lametlla de Mar,Barcelona-Estació de França,1805412025-05-11,6540079400VRE
Lametlla de Mar,Camarles-Deltebre,1805712025-05-11,7940065400VRE
Lametlla de Mar,Camp-Redo,1805712025-05-11,7940065400VRE
Lametlla de Mar,Ulldecona -Alcanar-La Senia,1818912025-05-11,7940065312VRE
Lametlla de Mar,Vinaros,1818912025-05-11,7940065312VRE
Lametlla de Mar,Camp Tarragona,3586912025-05-11,6540071801AV008
Lampolla-El Perello-Deltebre,Laldea-Amposta-Tortosa,1805112025-05-11,7940065400VRE
Lampolla-El Perello-Deltebre,Tortosa,1805112025-05-11,7940065400VRE
Lampolla-El Perello-Deltebre,Lametlla de Mar,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,L'HOSPITALET DE L'INFANT,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,CAMBRILS,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Vila-Seca,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Tarragona,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Altafulla-Tamarit,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Torredembarra,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Sant Vicenc de Calders,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Vilanova I La Geltru,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Barcelona-Sants,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Barcelona-Passeig de Gracia,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Barcelona-Estació de França,1805412025-05-11,6540079400VRE
Lampolla-El Perello-Deltebre,Camarles-Deltebre,1805712025-05-11,7940065400VRE
Lampolla-El Perello-Deltebre,Camp-Redo,1805712025-05-11,7940065400VRE
Lampolla-El Perello-Deltebre,Ulldecona -Alcanar-La Senia,1818912025-05-11,7940065312VRE
Lampolla-El Perello-Deltebre,Vinaros,1818912025-05-11,7940065312VRE
Lampolla-El Perello-Deltebre,Camp Tarragona,3586912025-05-11,6540071801AV008
Las Cabezas de San Juan,Utrera,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Dos Hermanas,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Sevilla-Virgen del Rocio,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Sevilla-San Bernardo,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Sevilla-Santa Justa,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Lora del Rio,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Penyaflor,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Palma del Rio,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Posadas,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Cordoba,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Villa del Rio,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Andujar,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Espeluy,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Jaen,1300112025-05-11,5140503100VRX
Las Cabezas de San Juan,Lebrija,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,Jerez Aeropuerto,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,Jerez de La Frontera,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,Puerto de Santa Maria,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,Puerto Real,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,San Fernando-Bahia Sur,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,Cadiz,1300812025-05-11,5100351405VRX
Las Cabezas de San Juan,Cadiz-Estadio,1303012025-05-11,5050051405VRX
Las Caldas de Besaya,Torrelavega,1810122025-05-19,1060014223VRE
Las Caldas de Besaya,Renedo,1810122025-05-19,1060014223VRE
Las Caldas de Besaya,Malianyo,1810122025-05-19,1060014223VRE
Las Caldas de Besaya,Valdecilla,1810122025-05-19,1060014223VRE
Las Caldas de Besaya,Santander,1810122025-05-19,1060014223VRE
Las Caldas de Besaya,Reinosa,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Mataporquera,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Aguilar de Campoo,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Alar del Rey-San Quirce,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Herrera de Pisuerga,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Osorno,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Fromista,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Palencia,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Venta de Banyos,1870012025-07-01,1422310600VRE
Las Caldas de Besaya,Valladolid,1870012025-07-01,1422310600VRE
Las Matas,Pinar de Las Rozas,1710212025-05-11,1040018000VRR
Las Matas,Pitis,1710212025-05-11,1040018000VRR
Las Matas,Mirasierra-Paco de Lucia,1710212025-05-11,1040018000VRR
Las Matas,Madrid-Ramon Y Cajal,1710212025-05-11,1040018000VRR
Las Matas,Madrid-Chamartin,1710212025-05-11,1040018000VRR
Las Matas,Madrid-Nuevos Ministerios,1710212025-05-11,1040018000VRR
Las Matas,Madrid-Recoletos,1710212025-05-11,1040018000VRR
Las Matas,Madrid - Atocha Cercanias,1710212025-05-11,1040018000VRR
Las Matas,Torrelodones,1711312025-05-11,1800010400VRR
Las Matas,Galapagar-La Navata,1711312025-05-11,1800010400VRR
Las Matas,Villalba de Guadarrama,1711312025-05-11,1800010400VRR
Las Matas,San Yago,1711312025-05-11,1800010400VRR
Las Matas,Las Zorreras-Navalquejigo,1711312025-05-11,1800010400VRR
Las Matas,El Escorial,1711312025-05-11,1800010400VRR
Las Matas,Zarzalejo,1711312025-05-11,1800010400VRR
Las Matas,Robledo de Chavela,1711312025-05-11,1800010400VRR
Las Matas,Santa Maria de La Alameda-Peguerinos,1711312025-05-11,1800010400VRR
Las Matas,El Pimpollar,1711312025-05-11,1800010400VRR
Las Matas,Las Navas del Marques,1711312025-05-11,1800010400VRR
Las Matas,Navalperal,1711312025-05-11,1800010400VRR
Las Matas,Herradon-La Canyada,1711312025-05-11,1800010400VRR
Las Matas,Avila,1711312025-05-11,1800010400VRR
Las Matas,Los Negrales,1712512025-05-11,1800012100VRR
Las Matas,Alpedrete-Mataespesa,1712512025-05-11,1800012100VRR
Las Matas,Collado Mediano,1712512025-05-11,1800012100VRR
Las Matas,Los Molinos-Guadarrama,1712512025-05-11,1800012100VRR
Las Matas,Cercedilla,1712512025-05-11,1800012100VRR
Las Matas,San Rafael,1712512025-05-11,1800012100VRR
Las Matas,El Espinar,1712512025-05-11,1800012100VRR
Las Matas,Los Angeles de San Rafael,1712512025-05-11,1800012100VRR
Las Matas,Otero-Herreros,1712512025-05-11,1800012100VRR
Las Matas,Ortigosa del Monte,1712512025-05-11,1800012100VRR
Las Matas,Navas de Riofrio- La Losa,1712512025-05-11,1800012100VRR
Las Matas,Segovia,1712512025-05-11,1800012100VRR
Las Matas,Tablada,1712712025-05-11,1800012100VRR
Las Matas,Gudillos,1713512025-05-11,1800012100VRR
Las Matas,Guimorcondo,1716112025-05-11,1700010400VRR
Las Mellizas,Alora,1315612025-05-11,5440354517VRN
Las Mellizas,Pizarra,1315612025-05-11,5440354517VRN
Las Mellizas,Aljaima,1315612025-05-11,5440354517VRN
Las Mellizas,Cartama,1315612025-05-11,5440354517VRN
Las Mellizas,Campanillas (apt),1315612025-05-11,5440354517VRN
Las Mellizas,Los Prados,1315612025-05-11,5440354517VRN
Las Mellizas,Victoria Kent,1315612025-05-11,5440354517VRN
Las Mellizas,Malaga Maria Zambrano,1315612025-05-11,5440354517VRN
Las Mellizas,Malaga C.a,1315612025-05-11,5440354517VRN
Las Mellizas,El Chorro,1315712025-05-11,5451754403VRN
Las Navas del Marques,El Pimpollar,1710012025-05-11,1040017000VRR
Las Navas del Marques,Santa Maria de La Alameda-Peguerinos,1710012025-05-11,1040017000VRR
Las Navas del Marques,Robledo de Chavela,1710012025-05-11,1040017000VRR
Las Navas del Marques,Zarzalejo,1710012025-05-11,1040017000VRR
Las Navas del Marques,El Escorial,1710012025-05-11,1040017000VRR
Las Navas del Marques,Las Zorreras-Navalquejigo,1710012025-05-11,1040017000VRR
Las Navas del Marques,San Yago,1710012025-05-11,1040017000VRR
Las Navas del Marques,Villalba de Guadarrama,1710012025-05-11,1040017000VRR
Las Navas del Marques,Pinar de Las Rozas,1710012025-05-11,1040017000VRR
Las Navas del Marques,Las Rozas (apd),1710012025-05-11,1040017000VRR
Las Navas del Marques,Pozuelo,1710012025-05-11,1040017000VRR
Las Navas del Marques,Aravaca (apd-Cgd),1710012025-05-11,1040017000VRR
Las Navas del Marques,Madrid-Principe Pio,1710012025-05-11,1040017000VRR
Las Navas del Marques,Madrid - Atocha Cercanias,1710012025-05-11,1040017000VRR
Las Navas del Marques,Madrid-Recoletos,1710012025-05-11,1040017000VRR
Las Navas del Marques,Madrid-Nuevos Ministerios,1710012025-05-11,1040017000VRR
Las Navas del Marques,Madrid-Chamartin,1710012025-05-11,1040017000VRR
Las Navas del Marques,Galapagar-La Navata,1710212025-05-11,1040018000VRR
Las Navas del Marques,Torrelodones,1710212025-05-11,1040018000VRR
Las Navas del Marques,Las Matas,1710212025-05-11,1040018000VRR
Las Navas del Marques,Pitis,1710212025-05-11,1040018000VRR
Las Navas del Marques,Mirasierra-Paco de Lucia,1710212025-05-11,1040018000VRR
Las Navas del Marques,Madrid-Ramon Y Cajal,1710212025-05-11,1040018000VRR
Las Navas del Marques,Navalperal,1711312025-05-11,1800010400VRR
Las Navas del Marques,Herradon-La Canyada,1711312025-05-11,1800010400VRR
Las Navas del Marques,Avila,1711312025-05-11,1800010400VRR
Las Navas del Marques,Guimorcondo,1716112025-05-11,1700010400VRR
Las Navas del Marques,Arevalo,1800112025-05-11,1000010600VRX
Las Navas del Marques,Medina del Campo,1800112025-05-11,1000010600VRX
Las Navas del Marques,Valladolid,1800112025-05-11,1000010600VRX
Las Navas del Marques,Venta de Banyos,1800512025-05-11,1000015100VRX
Las Navas del Marques,Palencia,1800512025-05-11,1000015100VRX
Las Navas del Marques,Paredes de Nava,1800512025-05-11,1000015100VRX
Las Navas del Marques,Villada,1800512025-05-11,1000015100VRX
Las Navas del Marques,Sahagun,1800512025-05-11,1000015100VRX
Las Navas del Marques,Leon,1800512025-05-11,1000015100VRX
Las Navas del Marques,Duenyas,1800712025-05-11,1000014100VRX
Las Navas del Marques,Burgos-Rosa Manzano,1800912025-05-11,1000011208VRE
Las Navas del Marques,Briviesca,1800912025-05-11,1000011208VRE
Las Navas del Marques,Miranda de Ebro,1800912025-05-11,1000011208VRE
Las Navas del Marques,Vitoria/gasteiz,1800912025-05-11,1000011208VRE
Las Navas del Marques,Alegria de Alava-Dulantzi,1806312025-05-11,1000011600VRX
Las Navas del Marques,Salvatierra/agurain,1806312025-05-11,1000011600VRX
Las Navas del Marques,Araia,1806312025-05-11,1000011600VRX
Las Navas del Marques,Altsasu/alsasua-Estacion,1806312025-05-11,1000011600VRX
Las Navas del Marques,Legazpi,1806312025-05-11,1000011600VRX
Las Navas del Marques,Zumarraga,1806312025-05-11,1000011600VRX
Las Navas del Marques,Beasain,1806312025-05-11,1000011600VRX
Las Navas del Marques,Ordizia/ordicia,1806312025-05-11,1000011600VRX
Las Navas del Marques,Tolosa,1806312025-05-11,1000011600VRX
Las Navas del Marques,San Sebastian/donostia,1806312025-05-11,1000011600VRX
Las Navas del Marques,Pasaia,1806312025-05-11,1000011600VRX
Las Navas del Marques,Lezo-Errenteria,1806312025-05-11,1000011600VRX
Las Navas del Marques,Irun,1806312025-05-11,1000011600VRX
Las Navas del Marques,Magaz,1806322025-05-11,1000011600VRX
Las Navas del Marques,Quintana del Puente,1806322025-05-11,1000011600VRX
Las Navas del Marques,Villaquiran,1806322025-05-11,1000011600VRX
Las Navas del Marques,Penyaranda de Bracamonte,1890712025-05-11,1000030110VRX
Las Navas del Marques,Salamanca,1890712025-05-11,1000030110VRX
Las Navas del Marques,Salamanca-La Alamedilla,1890712025-05-11,1000030110VRX
Las Rozas (apd),Pozuelo,1710012025-05-11,1040017000VRR
Las Rozas (apd),Aravaca (apd-Cgd),1710012025-05-11,1040017000VRR
Las Rozas (apd),Madrid-Principe Pio,1710012025-05-11,1040017000VRR
Las Rozas (apd),Madrid - Atocha Cercanias,1710012025-05-11,1040017000VRR
Las Rozas (apd),Madrid-Recoletos,1710012025-05-11,1040017000VRR
Las Rozas (apd),Madrid-Nuevos Ministerios,1710012025-05-11,1040017000VRR
Las Rozas (apd),Madrid-Chamartin,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,San Yago,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Villalba de Guadarrama,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Pinar de Las Rozas,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Las Rozas (apd),1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Pozuelo,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Aravaca (apd-Cgd),1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Madrid-Principe Pio,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Madrid - Atocha Cercanias,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Madrid-Recoletos,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Madrid-Nuevos Ministerios,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Madrid-Chamartin,1710012025-05-11,1040017000VRR
Las Zorreras-Navalquejigo,Galapagar-La Navata,1710212025-05-11,1040018000VRR
Las Zorreras-Navalquejigo,Torrelodones,1710212025-05-11,1040018000VRR
Las Zorreras-Navalquejigo,Las Matas,1710212025-05-11,1040018000VRR
Las Zorreras-Navalquejigo,Pitis,1710212025-05-11,1040018000VRR
Las Zorreras-Navalquejigo,Mirasierra-Paco de Lucia,1710212025-05-11,1040018000VRR
Las Zorreras-Navalquejigo,Madrid-Ramon Y Cajal,1710212025-05-11,1040018000VRR
Las Zorreras-Navalquejigo,El Escorial,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Zarzalejo,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Robledo de Chavela,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Santa Maria de La Alameda-Peguerinos,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,El Pimpollar,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Las Navas del Marques,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Navalperal,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Herradon-La Canyada,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Avila,1711312025-05-11,1800010400VRR
Las Zorreras-Navalquejigo,Guimorcondo,1716112025-05-11,1700010400VRR
Lebrija,Jerez Aeropuerto,1300012025-05-11,5100351405VRX
Lebrija,Jerez de La Frontera,1300012025-05-11,5100351405VRX
Lebrija,Puerto de Santa Maria,1300012025-05-11,5100351405VRX
Lebrija,Puerto Real,1300012025-05-11,5100351405VRX
Lebrija,San Fernando-Bahia Sur,1300012025-05-11,5100351405VRX
Lebrija,Cadiz,1300012025-05-11,5100351405VRX
Lebrija,Las Cabezas de San Juan,1300112025-05-11,5140503100VRX
Lebrija,Utrera,1300112025-05-11,5140503100VRX
Lebrija,Dos Hermanas,1300112025-05-11,5140503100VRX
Lebrija,Sevilla-Virgen del Rocio,1300112025-05-11,5140503100VRX
Lebrija,Sevilla-San Bernardo,1300112025-05-11,5140503100VRX
Lebrija,Sevilla-Santa Justa,1300112025-05-11,5140503100VRX
Lebrija,Lora del Rio,1300112025-05-11,5140503100VRX
Lebrija,Penyaflor,1300112025-05-11,5140503100VRX
Lebrija,Palma del Rio,1300112025-05-11,5140503100VRX
Lebrija,Posadas,1300112025-05-11,5140503100VRX
Lebrija,Cordoba,1300112025-05-11,5140503100VRX
